,index,id,text,timestamp,replyCount,retweetCount,likeCount,quoteCount,viewCount,keywords
680,680,1514355484014297089,"['black', 'small', 'size', 'cardwallet', '4', 'card', 'please', 'send', 'mail', 'iviss0913gmailcom']",2022-04-13T21:30:57+00:00,0,0,1,0,,card
681,681,1514248724012318723,"['lost', 'purse', 'light', 'pink', 'provisional', 'driving', 'licence', 'along', 'oyster', 'organ', 'doner', 'card']",2022-04-13T14:26:43+00:00,0,0,1,0,,card
682,682,1514027338018742273,"['lost', 'small', 'black', 'card', 'holder', 'got', 'card', 'receipt', 'park', 'bath', 'lost', 'either', 'bench', 'tube', 'station', 'entrance', 'lady', 'toilet', 'platform', '1']",2022-04-12T23:47:01+00:00,0,0,0,0,,card
683,683,1513652654664265729,"['lost', 'wallet', 'think', '196', 'bu', 'would', 'great', 'anyone', 'found', 'picked', 'black', 'aspinall', 'id', 'everything', 'thank']",2022-04-11T22:58:09+00:00,0,0,0,0,,black
684,684,1513101836038909953,"['lost', 'one', 'fave', 'earring', 'ive', 'year', 'embankment', 'station', 'charing', 'cros', 'would', 'moon', 'found']",2022-04-10T10:29:24+00:00,0,0,1,0,,station
685,685,1513101545855983623,"['airpod', 'generation', '2', 'lost', 'somewhere', 'emily', 'duncan', 'place', 'forest', 'gate', 'station']",2022-04-10T10:28:15+00:00,0,0,0,0,,station
686,686,1512945587519373312,"['vacation', 'lost', 'wallet', 'drunk', 'please', 'contact', 'u', 'found']",2022-04-10T00:08:31+00:00,0,0,1,0,,wallet
687,687,1512854753117720584,"['managed', 'lose', 'greyblack', 'one', 'plu', 'nord', 'mobile', 'phone', 'clear', 'protective', 'case', 'last', 'night', 'approximately', '200am', 'lost', 'near', 'ministry', 'soundelephant', 'castle', 'help', 'would', 'massively', 'appreciated', 'cheer', 'chri']",2022-04-09T18:07:35+00:00,0,0,1,0,,case
688,688,1512339220240732160,"['key', 'found', 'gras', 'cricket', 'pitch', 'area', 'left', 'charle', 'mcmillan', 'bench', 'path', 'leading', 'brockwell', 'park', 'garden', 'hall']",2022-04-08T07:59:02+00:00,0,0,1,0,,key
689,689,1512308317712003074,"['left', 'rolleiflex', '1960', 'camera', 'step', 'next', 'coach', 'stop', 'liverpool', 'street', 'small', 'black', 'bag', 'accessory', 'inside', 'including', 'brown', 'leather', 'case', 'serial', 'number', 'identify']",2022-04-08T05:56:14+00:00,0,0,0,0,,black
690,690,1512141614294183937,"['lost', 'small', 'yellow', 'loccitane', 'bag', 'containing', 'toy', 'including', 'blue', 'rattle', 'blue', 'scarf', 'small', 'cuddly', 'grey', 'mouse', 'small', 'white', 'dolly', 'metal', 'rattle']",2022-04-07T18:53:49+00:00,0,0,0,0,,bag
691,691,1511419397818232832,"['hi', 'journey', 'started', 'greenwhich', 'westminster', 'buckingham', 'palace', 'hyde', 'park', 'kensington', 'gardenspalace', 'chelsea', 'silver', 'pandora', 'bracelet', '1520', 'charm', 'house', 'charm', '2', 'cat', 'charm', 'heart', 'many', 'great', 'sentimental', 'value']",2022-04-05T19:03:59+00:00,0,0,2,0,,park
692,692,1511326339290304515,"['lost', 'tommy', 'hilfiger', 'ruck', 'sack', 'passport', 'electronic', 'dell']",2022-04-05T12:54:13+00:00,0,1,2,0,,passport
693,693,1510939583999102978,"['lost', 'key', 'last', 'night', 'either', 'balham', 'grove', 'clapham', 'high', 'street', 'also', 'two', 'brewer', 'anyone', 'found', 'set', 'could', 'let', 'know']",2022-04-04T11:17:23+00:00,0,0,0,0,,key
694,694,1509844986715590660,"['hi', 'lost', 'wedding', 'ring', 'hyde', 'park', 'silver', 'colour', 'engraving', 'inside', 'vincent', 'michelle']",2022-04-01T10:47:51+00:00,0,0,0,0,,ring
695,695,1509482275133661187,"['lost', 'big', 'bunch', 'key', 'giffard', 'drive', 'tesco', 'expres', 'tuesday', '29', 'march', '2022']",2022-03-31T10:46:33+00:00,0,0,1,0,,key
696,696,1509449495641305091,"['black', 'chanel', 'card', 'holder', 'id', 'oyster', 'card']",2022-03-31T08:36:18+00:00,0,0,0,0,,card
697,697,1509413142052360195,"['lost', 'wallet', 'long', 'shot', 'worth', 'try', 'husband', 'building', 'trade', 'lost', 'wallet', 'today', 'tooting', 'broadway', 'around', 'woodbury', 'street', 'selco', 'streatham', 'road', 'mitcham', 'wallet', 'bank', 'card', 'money', 'client', 'received', 'day', 'thank']",2022-03-31T06:11:51+00:00,0,0,0,0,,card
698,698,1508872155806711818,"['lost', 'bag', 'green', 'park', 'london', 'white', 'bag', 'rose', 'pattern', 'inside', 'personal', 'stuff', 'like', 'earphone', 'small', 'wallet']",2022-03-29T18:22:10+00:00,0,0,1,0,,wallet
699,699,1508729453538598922,"['saturday', 'afternoon', '263', 'lost', 'new', 'green', 'hat', 'public', 'toilet', 'camden', 'market', 'toilet', 'upstair', 'please', 'let', 'know', 'seen', 'many', 'thank']",2022-03-29T08:55:07+00:00,0,0,1,0,,green
700,700,1508707303289151489,"['lost', 'black', 'card', 'wallet', 'uk', 'driver', 'licence', 'bank', 'card', 'euro', 'cash']",2022-03-29T07:27:06+00:00,0,0,0,0,,card
701,701,1508056681665777671,"['went', 'hammersmith', 'boarded', 'bu', '218', 'hammersmith', 'bu', 'station', 'toward', 'ravenscourt', 'park', 'lost', 'gold', 'ring', 'pearl', 'mounted', 'possible', 'location', 'los', 'hammersmith', 'bu', 'station', '218', 'bu', 'goldhawk', 'road', 'bu', 'stop', 'sc', 'attachment', 'ring', 'shown', 'index', 'finger']",2022-03-27T12:21:45+00:00,0,0,0,0,,ring
702,702,1508053038203916296,"['please', 'anyone', 'found', 'hard', 'rock', 'cafe', 'tote', 'two', 'pair', 'old', 'second', 'hand', 'jean', 'please', 'let', 'know', 'collect', 'worth', 'anything', 'dworn', 'need', 'back']",2022-03-27T12:07:17+00:00,0,0,0,0,,back
703,703,1508052727900819464,"['found', 'single', 'earring', 'silver', 'colour', 'clear', 'stone', 'contact', 'missing', 'one']",2022-03-27T12:06:03+00:00,0,0,0,0,,one
704,704,1508023005858996224,"['attended', 'england', 'game', 'lost', 'set', 'bmw', 'car', 'key']",2022-03-27T10:07:56+00:00,0,0,0,0,,key
705,705,1508008486520737795,"['please', 'anyone', 'found', 'hard', 'rock', 'cafe', 'tote', 'two', 'pair', 'old', 'second', 'hand', 'jean', 'please', 'let', 'know', 'collect', 'worth', 'anything', 'driven', 'need', 'back', 'camden', 'foundjean', 'hardrockcafe']",2022-03-27T09:10:15+00:00,0,0,0,0,,back
706,706,1507763966856073226,"['hi', 'lost', 'black', 'sunglass']",2022-03-26T16:58:37+00:00,0,0,0,0,,black
707,707,1507702806219792387,"['2', 'key', 'set', 'orange', 'tag']",2022-03-26T12:55:35+00:00,0,0,0,0,,key
708,708,1507644910912028673,"['lost', 'motorcycle', 'key', 'around', 'new', 'cavendish', 'street', 'wimpole', 'street', 'blue', 'colour']",2022-03-26T09:05:32+00:00,0,0,0,0,,key
709,709,1507274317981171714,"['hello', 'lost', 'daughter', 'bunny', 'jomaman']",2022-03-25T08:32:55+00:00,0,0,1,0,,daughter
710,710,1506935570672586757,"['lost', 'gold', 'chain', 'old', 'coin', 'gift', 'mother', 'grandparent', 'huge', 'sentimental', 'value', 'wear', 'every', 'day', 'noticed', 'gone', 'morning', 'annoyingly', 'cant', 'pinpoint', 'lost', 'cycle', 'work', 'could', 'anywhere', 'holborn', 'hackney', 'pay', 'reward']",2022-03-24T10:06:52+00:00,0,0,0,0,,gold
711,711,1506638496013946890,"['lost', 'gold', 'chain', '3', 'pendent', 'morning', 'please', 'see', 'attached', 'picture', 'dear', 'christening', 'present', 'godmother', 'back', 'round', 'metal', 'written', 'namer', 'dob']",2022-03-23T14:26:24+00:00,0,0,1,0,,gold
712,712,1506414852906041347,"['earlier', 'tonight', 'car', 'broken', 'son', 'laptop', 'along', 'school', 'bag', 'stolen', 'notebook', 'bag', 'writing', 'seek', 'help', 'someone', 'come', 'acros', 'north', 'face', 'black', 'bag', 'name', 'aaron', 'notebook', 'please', 'get', 'touch', 'thief', 'may', 'left', 'bag', 'street', 'removing', 'laptop', 'help', 'appreciated', 'attending', 'concert', 'cadogan', 'hall', 'car', 'parked', 'elli', 'street', 'attached', 'tia']",2022-03-22T23:37:43+00:00,0,0,0,0,,black
713,713,1506031437543264259,"['pay', 'reward', 'lost', 'silver', 'necklace', 'today', 'medallion', 'woman', 'front', 'side', 'written', 'je', 'porte', 'bonheur', 'please', 'found', 'get', 'touch', 'beg', 'grandma', 'gave', 'passing', 'away', 'worth', 'world']",2022-03-21T22:14:10+00:00,0,0,0,0,,reward
714,714,1506004573630210064,"['please', 'help', 'found', 'earring', 'present', 'valuable', 'assume', 'lost', 'way', 'jubilee', 'line', 'battersea', 'park', 'sure', 'long', 'drive', 'walk', 'canary', 'wharf', 'fulham', 'please', 'see', 'picture', 'attached']",2022-03-21T20:27:25+00:00,0,0,0,0,,park
715,715,1505847441584705540,"['black', 'purse', 'containing', 'driving', 'license', '3', 'bank', 'card', 'daughter', 'purse', 'left', 'roof', 'whilst', 'putting', 'kid', 'car', 'seat']",2022-03-21T10:03:02+00:00,0,0,0,0,,card
716,716,1505700818200186885,"['lost', 'grey', 'cardholder', 'covent', 'garden', 'neal', 'street', 'last', 'time', 'saw', 'paid', 'bank', 'card', 'brandy', 'mellville', 'store', 'anyone', 'found', 'please', 'let', 'know', 'foreign', 'driving', 'license', 'card', 'inside']",2022-03-21T00:20:24+00:00,0,0,0,0,,card
717,717,1505620101638283266,"['iphone', '11', 'pro', 'lost', 'provisional', 'license', 'back', 'bit', 'yesterday', '19th', 'march', 'around', '11pm', 'please', 'please', 'help', 'get', 'back']",2022-03-20T18:59:39+00:00,0,0,0,0,,back
718,718,1505590778541838336,"['lost', 'daughter', 'glass', 'blue', 'child', 'frame']",2022-03-20T17:03:08+00:00,0,0,0,0,,blue
719,719,1505570013851361284,"['hi', 'everyone', 'lost', 'wallet', 'hyde', 'park', 'yesterday', 'hope', 'someone', 'found', 'provisional', 'driver', 'license', 'debit', 'card', 'contact', 'please', 'thank']",2022-03-20T15:40:38+00:00,0,0,0,0,,card
720,720,1505474350731997186,"['lost', 'wallet', 'london', 'chinatown', '730', 'pm', 'wallet', 'black', 'outside', 'red', 'inside', 'wallet', 'brp', 'several', 'bank', 'card', 'money', 'photo', 'find', 'please', 'contact', 'thank', 'much']",2022-03-20T09:20:30+00:00,0,0,0,0,,card
721,721,1505210561822396421,"['lost', 'stack', 'credit', 'card', 'coupon', 'id', 'held', 'together', 'black', 'hair', 'band', 'gold', 'amex', 'top', 'myst', 'fallen', 'jacket', 'pocket', 'reward', 'upon', 'return']",2022-03-19T15:52:18+00:00,0,0,0,0,,card
722,722,1505061485369864193,"['hi', 'lost', 'wallet', 'yesterday', 'around', 'tower', 'bridge', 'corinthian', 'red', 'gray', 'line', 'black', 'usb', 'driver', '2', 'picture', 'family', 'card', 'name', '15', 'pound', 'dont', 'mind', 'get', 'money', 'back', 'give', 'find', 'please', 'entire', 'life', 'thank']",2022-03-19T05:59:55+00:00,0,0,0,0,,card
723,723,1504893051180929025,"['lost', 'kerb', 'melbury', 'road', '18th', 'march', '1pm', '5pm', 'rayban', 'tan', 'case', 'inside', 'porche', 'prescription', 'glass']",2022-03-18T18:50:37+00:00,0,0,0,0,,case
724,724,1504868802315661317,"['lost', 'vw', 'car', 'key', '2', 'house', 'key', 'key', 'ring', 'small', 'furry', 'otter', 'fob']",2022-03-18T17:14:16+00:00,0,0,0,0,,key
725,725,1504255804723056643,"['lost', 'sentimental', 'gold', 'necklace', 'pendant', 'spinning', 'disk', 'read', 'love', 'willing', 'pay', 'reward', 'found']",2022-03-17T00:38:26+00:00,1,0,0,0,,gold
726,726,1504142428764348422,"['medical', 'glass', 'red', 'frame']",2022-03-16T17:07:55+00:00,0,0,0,0,,red
727,727,1503796540040695810,"['necklace', 'pendant', 'white', 'yellow', 'gold', 'showing', 'iranian', 'farvahar', 'bird']",2022-03-15T18:13:28+00:00,0,0,0,0,,gold
728,728,1503770874608033797,"['found', 'outside', 'metro', 'bank', 'near', 'kerb', 'pavement']",2022-03-15T16:31:29+00:00,0,3,0,0,,bank
729,729,1503602919815454722,"['brown', 'wallet', 'lot', 'stuff', 'name', 'please', 'really', 'important']",2022-03-15T05:24:06+00:00,0,1,0,0,,wallet
730,730,1503487781825351683,"['lost', 'prada', 'sunglass', 'around', 'london', 'bridge', 'station', 'borough', 'market', 'let', 'know', 'found', 'small', 'reward']",2022-03-14T21:46:35+00:00,0,0,0,0,,small
731,731,1503340396763660289,"['dear', 'kind', 'person', 'know', 'happened', 'quite', 'long', 'ago', 'friend', 'keep', 'telling', 'try', 'feb', '8', 'someone', 'stole', 'wallet', 'around', 'piccadilly', 'london', 'color', 'dark', 'brown', 'need', 'document', 'inside', 'name', 'lusy', 'esterina', 'esp', 'national', 'id', 'card', 'driving', 'licence', 'national', 'tax', 'card', 'sentimental', 'photo', 'bank', 'card', 'blocked', 'know', 'please', 'let', 'know', 'thank', 'much']",2022-03-14T12:00:55+00:00,0,0,0,0,,card
732,732,1503304162926374912,"['hello', 'lost', 'wallet', 'document', 'edge', 'beige', 'et', 'african', 'print', 'bit', 'red', 'please', 'contact', 'number', '0033783861065', 'thank']",2022-03-14T09:36:57+00:00,0,0,0,0,,wallet
733,733,1503288393433759747,"['small', 'black', 'wallet', 'multiple', 'card']",2022-03-14T08:34:17+00:00,0,0,0,0,,card
734,734,1503080777034215432,"['lost', 'small', 'round', 'pearl', 'pendant', 'attached', 'chain', 'realised', 'clasped', 'properly', 'gotten', 'bu', 'back', 'pendant', 'flat', 'chelsea', 'around', 'christchurch', 'st', 'tedworth', 'square', 'radnor', 'walk', 'tite', 'street', 'went', 'm', 'king', 'road', 'took', '11', 'harwood', 'road', '295', 'greyhound', 'road', 'hammersmith', 'lot', 'sentimental', 'value', 'grandmother']",2022-03-13T18:49:17+00:00,0,1,1,0,,small
735,735,1503067678453473284,"['rose', 'gold', 'iphone', '6', 'plu', 'elephant', 'phone', 'case', 'wallpaper', 'name', 'written']",2022-03-13T17:57:14+00:00,0,0,0,0,,gold
736,736,1502393763276144642,"['dark', 'navy', 'blue', 'jacket', 'uspa', 'written', 'side', 'along', 'side', 'bu', 'card', 'writing', 'right', 'arm', 'word', 'uspa']",2022-03-11T21:19:20+00:00,0,0,0,0,,card
737,737,1501960082782834690,"['beaten', 'young', 'girl', 'victoria', 'line', 'tube', 'northbound', 'beat', 'door', 'opened', 'victoria', 'station', 'beloved', 'earring', 'dislodged', 'due', 'several', 'fist', 'head']",2022-03-10T16:36:03+00:00,0,0,0,0,,station
738,738,1501882562985222145,"['keyring', 'two', 'yale', 'key', 'two', 'key']",2022-03-10T11:28:01+00:00,0,0,0,0,,key
739,739,1501831444028604424,"['hi', 'lost', 'green', 'loui', 'vuitton', 'walletcard', 'holder', 'victoria', 'park', '27222', 'near', 'hub', 'cafe', 'walking', 'toward', 'hackney', 'wick', 'tube', 'station', 'contained', 'provisional', 'driving', 'license', 'halifax', 'bank', 'card', 'gift', 'sentimental', 'value', 'found', 'please', 'get', 'touch', 'happy', 'offer', 'reward']",2022-03-10T08:04:53+00:00,0,0,0,0,,card
740,740,1501525159404097542,"['anyone', 'found', 'suzie', 'smith', 'pink', 'purse', 'credit', 'card', 'money', 'please', 'contact', 'credit', 'card', 'frozen', 'cannot', 'used']",2022-03-09T11:47:49+00:00,0,0,0,0,,card
741,741,1501476961843089408,"['journey', 'clapham', 'north', 'camden', 'way', 'changing', 'victoria', 'line', 'stockwell', 'euston', 'northern', 'line']",2022-03-09T08:36:18+00:00,0,0,0,0,,line
742,742,1501302864358084613,"['forgot', 'grey', 'diaper', 'bag', 'pavement', 'front', 'upminster', 'park', 'playground', 'rushing', 'get', 'kid', 'car', 'would', 'thankful', 'someone', 'found', 'could', 'please', 'contact', 'sentimental', 'thing', 'would', 'grateful', 'get', 'back', 'thank']",2022-03-08T21:04:30+00:00,0,0,0,0,,bag
743,743,1500925936388259847,"['today', 'lost', 'wallet', 'card', 'document', 'inside', 'concerned', 'document', 'card', 'blocked', 'thank']",2022-03-07T20:06:43+00:00,0,0,0,0,,card
744,744,1499793378862587908,"['scan', '2nd', 'floor', 'head', 'neck', 'department', 'arrive', 'home', 'noticed', 'lost', 'one', 'earring', 'could', 'u', 'pl', 'kindly', 'check', 'anyone', 'found']",2022-03-04T17:06:20+00:00,0,0,0,0,,one
745,745,1499489940090015757,"['hi', 'lost', 'mk', 'bag', 'hyde', 'park', 'id', 'card', 'glass', 'found', 'please', 'contact', 'thank']",2022-03-03T21:00:35+00:00,0,1,0,0,,card
746,746,1499436855074373637,"['lost', 'grey', 'dkny', 'card', 'holder', 'id', 'inside', 'name', 'aylin', 'chakaroglu']",2022-03-03T17:29:39+00:00,0,0,0,0,,card
747,747,1498938754358202368,"['black', 'shoulder', 'bag', 'cardholder', 'document', 'mariia', 'vydrenko', 'zippo', 'lighter', 'tabaco', 'credit', 'card', 'mariia', 'vydrenko']",2022-03-02T08:30:22+00:00,0,0,0,0,,card
748,748,1498356454008492032,"['walking', 'coombe', 'estate', 'george', 'warren', 'rd', 'lost', 'key', 'along', 'way', 'also', 'could', 'laderstile', 'gate', 'kingston', 'gate', 'richmond', 'park', 'mercede', 'fob', 'banahm', 'door', 'key', 'grey', 'aspinal', 'key', 'ring', 'engraved', 'em']",2022-02-28T17:56:31+00:00,0,0,0,0,,key
749,749,1498275615392346117,"['lost', 'important', 'document', 'name', 'jacqueline', 'elizabeth', 'escobar', 'rubio']",2022-02-28T12:35:17+00:00,0,0,0,0,,name
750,750,1498274334686777345,"['flying', 'drone', 'richmond', 'drone', 'flying', 'field', 'lost', 'signal', 'subsequently', 'crashed', 'near', 'coordinated', 'drone', 'dji', 'drone', 'purple', 'propeller', 'battery', 'white', 'tape', 'pasted', 'bottom', 'operator', 'code', 'labelled']",2022-02-28T12:30:12+00:00,0,0,0,0,,white
751,751,1498264823812997127,"['key', 'green', 'thing', 'attached', 'open', 'door']",2022-02-28T11:52:25+00:00,0,0,0,0,,key
752,752,1498241250813743105,"['hello', 'lost', 'house', 'key', 'electronic', 'house', 'alarm', 'key', 'bicykle', 'lock', 'key', 'sainsbury', 'tesco', 'club', 'card', 'red', 'blood', 'donor', 'badge']",2022-02-28T10:18:44+00:00,0,0,0,0,,card
753,753,1498008642880167936,"['son', 'lost', 'teddy', 'park', 'today', 'knitted', 'black', 'white', 'panda', 'lost', 'near', 'cafe', 'playground', 'area', 'devastated', 'would', 'really', 'love', 'get', 'back']",2022-02-27T18:54:26+00:00,0,0,0,0,,black
754,754,1497196233517064193,"['found', 'thursday', 'evening', 'silver', 'white', 'crystal', 'tenni', 'bracelet', 'pavement', 'north', 'side', 'piccadilly']",2022-02-25T13:06:13+00:00,0,0,0,0,,white
755,755,1497090071232663552,"['bag', 'white', 'sling', 'bag', 'gucci', 'bag', 'chain', 'contain', 'work', 'id', 'pen', 'face', 'mask']",2022-02-25T06:04:22+00:00,0,0,0,0,,bag
756,756,1496626454976684041,"['dropped', 'key', 'climbing', 'frame', '97', 'bu', 'stop', 'somewhere', 'around', 'ground', 'three', 'key', 'one', 'bras', 'one', 'silver', 'another', 'silver', 'black', 'plastic', 'head', 'tesco', 'clubcard', 'something', 'world', 'tour', 'keyring', 'airplane', 'keyring']",2022-02-23T23:22:07+00:00,0,0,1,0,,black
757,757,1496490377318129664,"['black', 'grey', 'loui', 'vuitton', 'square', 'pattern', 'silver', 'zipper', 'lost', 'black', 'cab', 'victoria', 'station', 'battersea', 'power', 'station', 'inside', 'bag', 'italian', 'passport', 'valuable']",2022-02-23T14:21:24+00:00,0,0,0,0,,black
758,758,1496451603196485636,"['good', 'morning', 'everyone', 'left', 'blue', 'light', 'folder', 'train', 'london', 'stansted', 'london', 'liverpool', 'street', 'departure', 'go', 'airport', '1900', 'folder', 'book', 'passport', 'inside', 'many', 'important', 'health', 'document']",2022-02-23T11:47:19+00:00,0,0,0,0,,blue
759,759,1496121358237028356,"['stone', 'whole', 'key', 'ring', 'tied', 'string']",2022-02-22T13:55:03+00:00,0,0,0,0,,key
760,760,1495799987099348993,"['found', 'headphone', 'original', 'case', 'deptford', 'please', 'contact', '07751692091']",2022-02-21T16:38:02+00:00,1,0,0,0,,case
761,761,1495775801761013760,"['lost', 'glass', 'leaf', 'printed', 'case', 'somewhere', 'essex', 'road', 'leyton', 'got', '56', 'bu', 'markhouse', 'road', 'changed', '58158', 'villier', 'close', 'think', 'lost', 'somewhere', 'along', 'route', 'likely', 'falling', 'bag', 'bu', 'street']",2022-02-21T15:01:55+00:00,0,0,1,0,,bag
762,762,1495098892735717378,"['need', 'help', 'find', 'little', 'plush', 'robin', 'son', 'lost', '170222', 'way', 'home', 'london', 'victoria', 'margate', 'train', 'station']",2022-02-19T18:12:08+00:00,0,0,0,0,,station
763,763,1495083138900500484,"['oppo', 'pinky', 'purpely', 'back', 'clear', 'case', 'yellow', 'smiley', 'face', 'bottom', 'corner', 'think', 'last', 'hyde', 'park']",2022-02-19T17:09:32+00:00,0,0,0,0,,case
764,764,1494686304885526530,"['lost', 'iphone', '5', 'key', 'old', 'marylebone', 'road', '12pm', '18th', 'february']",2022-02-18T14:52:39+00:00,0,0,0,0,,key
765,765,1494663388391256064,"['lost', 'black', 'story', 'card', 'holder', 'provisional', 'driving', 'license', 'student', 'card', 'debit', 'card', 'inside']",2022-02-18T13:21:35+00:00,0,0,0,0,,card
766,766,1494657777058340864,"['lost', 'silver', 'necklace', 'cros', 'camden', 'market', '16th', 'february', '2022', 'value', 'sentimental', 'value']",2022-02-18T12:59:18+00:00,0,0,0,0,,sentimental
767,767,1494656968413392899,"['hello', 'husband', 'lost', 'wedding', 'ring', 'inside', 'written', 'elena', 'love', 'sky', 'brand', 'recarlo', 'thank']",2022-02-18T12:56:05+00:00,0,0,0,0,,ring
768,768,1494656194467749890,"['ring', 'really', 'sentimental', 'gift', 'grandmother', 'would', 'eternally', 'grateful', 'found']",2022-02-18T12:53:00+00:00,0,0,0,0,,ring
769,769,1493872277615947779,"['lost', 'black', 'adida', 'bag', 'white', 'stripe', 'front', 'black', 'phone', 'one', 'plu', 'outside', 'camden', 'town', 'station', 'sunday', 'night']",2022-02-16T08:58:00+00:00,0,0,0,0,,black
770,770,1493271487670800394,"['hello', 'lost', 'set', 'key', 'saturday', 'night', 'balham', 'area', 'bedford', 'walked', 'hagen', 'hyde', 'onto', 'home', 'back', 'past', 'bedford', 'along', 'emmanuel', 'road', '5', 'key', 'wimbledon', 'strawberry', 'key', 'ring']",2022-02-14T17:10:40+00:00,0,0,0,0,,key
771,771,1492700978386284546,"['ive', 'lost', 'jacket', 'withe', 'wallet', 'bar', 'black', 'wellensteyn', 'jacket']",2022-02-13T03:23:40+00:00,0,0,0,0,,black
772,772,1492648948095504386,"['lost', 'small', 'gold', 'ring', 'engraved', 'ndt', 'opposite', 'craft', 'tooting', 'market']",2022-02-12T23:56:55+00:00,0,0,0,0,,small
773,773,1492469448825049090,"['lost', 'car', 'key', 'yesterday', 'late', 'afternoon', 'ruskin', 'park', 'main', 'path', 'park']",2022-02-12T12:03:39+00:00,0,0,0,0,,key
774,774,1492192300260282373,"['daughter', 'lost', 'sentimenal', 'necklace', 'somewhere', 'around', 'thornton', 'avenue', 'area', 'sure', 'part', 'nan', 'necklace', 'sister', 'law', 'made', '3', 'necklace', 'keepsake', 'passed', 'away', 'last', 'year', 'rose', 'gold', 'quite', 'thick', 'chain', 'happy', 'give', 'reward', 'found', 'immense', 'sentimenal', 'value', 'desperate', 'get', 'back']",2022-02-11T17:42:22+00:00,0,0,0,0,,gold
775,775,1492145994053607425,"['blue', 'levi', 'branded', 'backpackrucksack', 'containing', 'laptop', 'ipad', 'money', 'passport', 'water', 'bottle', 'book', 'nut', 'shirt', 'sock', 'handkerchief']",2022-02-11T14:38:22+00:00,0,0,0,0,,blue
776,776,1490757450672263168,"['lost', 'small', 'black', 'leather', 'bag', 'silver', 'chain', 'contain', 'airpod', 'black', 'case', 'small', 'pink', 'mirror', 'mascara', 'blistex', 'vick']",2022-02-07T18:40:47+00:00,0,0,0,0,,black
777,777,1490700750925742089,"['lost', 'bear', 'near', 'hyde', 'park', 'last', 'week', 'loved', 'wearing', 'blue', 'dressing', 'gown', 'burn', 'al', 'arab', 'sign']",2022-02-07T14:55:29+00:00,0,2,2,0,,park
778,778,1490662266081005571,"['3', 'key', 'small', 'hermle', 'penknife', 'tesco', 'clubcard', 'tag', 'santander', 'cycle', 'tag']",2022-02-07T12:22:34+00:00,0,0,0,0,,key
779,779,1490462774136348672,"['key', 'red', 'pouch', 'cycling', 'kind', 'cyclist', 'found', 'followed', 'return', 'missed', '1230', 'friday', 'pl', 'ph', '07976831449']",2022-02-06T23:09:51+00:00,0,1,0,0,,key
780,780,1490409781584138245,"['lost', 'white', 'iphone', '12', 'primark', 'store', 'oxford', 'street']",2022-02-06T19:39:17+00:00,0,0,0,0,,street
781,781,1490387202941063174,"['lost', 'ysl', 'small', 'handbag', 'black', 'gold', 'chain', 'similar', 'one', 'photo', 'contain', '2', 'bank', 'card', 'driving', 'licence', 'well', 'makeup', 'could', 'left', 'accidentally', 'gresham', 'street', 'near', 'anthologist', 'bar', 'basingall', 'street']",2022-02-06T18:09:33+00:00,0,0,0,0,,card
782,782,1490291918038786058,"['lost', 'small', 'gold', 'hoop', 'earring', 'white', 'gemstone']",2022-02-06T11:50:56+00:00,0,0,0,0,,small
783,783,1490258268924616708,"['mulberry', 'glass', 'lost', 'green', 'case', 'white', 'horse', 'optician', 'cloth', 'inside', 'hour']",2022-02-06T09:37:13+00:00,0,0,0,0,,case
784,784,1490170377649242115,"['lost', 'large', 'silver', 'adjustable', 'engraved', 'ring', 'overground', 'canada', 'water', 'getting', 'overground', 'closed', 'ring', 'instead', 'two', 'overlapping', 'part', 'make', 'adjustable', 'would', 'appreciate', 'anyone', 'seen', 'aware', 'current', 'location']",2022-02-06T03:47:58+00:00,0,0,0,0,,ring
785,785,1490121320536981504,"['hi', 'lost', 'brown', 'wallet', '930pm', 'contained', 'santander', 'card', 'also', 'vaccination', 'card', 'duke', 'edinburgh', 'card', 'large', 'amount', 'cash', '150', 'given', '18th', 'birthday']",2022-02-06T00:33:02+00:00,0,0,0,0,,card
786,786,1489734065762754560,"['lost', 'teddy', 'near', 'hyde', 'park', 'brown', 'bear', 'blue', 'dressing', 'gown']",2022-02-04T22:54:13+00:00,0,0,0,0,,park
787,787,1489668907564740609,"['hello', 'day', 'ago', 'lost', 'spanish', 'passport', 'stanted', 'airport', 'london', 'name', 'eva', 'pascual', 'know', 'impossible', 'find', 'desperate', 'please', 'information', 'please', 'contact', 'evapascual59gmailcom', 'thank', 'much']",2022-02-04T18:35:18+00:00,0,0,0,0,,passport
788,788,1489619232258240516,"['found', 'bunch', 'key', 'key', 'fob', 'top', 'deck', '205', 'bu', 'heading', 'eastbound', 'got', 'euston', 'station', 'key', 'last', 'pair', 'right', 'hand', 'seat', 'stairwell']",2022-02-04T15:17:55+00:00,0,0,0,0,,key
789,789,1489612912289325059,"['iphone', '11', 'black', 'left', 'lady', 'toilet', 'victoria', 'station']",2022-02-04T14:52:48+00:00,0,0,0,0,,black
790,790,1489532522300157953,"['lost', 'set', 'key', 'either', 'mitcham', 'road', 'southcroft', 'road', 'eastbourne', 'road', 'morning', '4', 'feb', '2022', 'main', 'distinguishing', 'feature', 'key', 'fob', 'kia', 'key', 'silver', 'one', 'bronzegold', 'otherwise', 'fairly', 'nondistinct', 'much', 'appreciated', 'happen', 'get', 'found']",2022-02-04T09:33:22+00:00,0,0,0,0,,key
